wti,spread,n_completed,n_overruns,ess_d,tail_ess,n_admissible,n_eligible,wti_weighted_mean,brent_weighted_mean,wti_bias_abs,wti_bias_rel,ev_usd,cvar_usd,var_usd,decision_ratio,p_loss,mean_delta_usd,std_delta_usd,skew_delta,median_delta_usd,p10_delta_usd,p90_delta_usd,sigma_calibration_obs,scenario_price_range
61.5,3.5,10000,0,94.39317631278738,8.952872081363703,156,1917,61.10734664751477,65.791476443625,0.3926533524852331,0.0063846073574834,2001834.5400945663,5018018.582818165,3492261.5983856325,0.3989292799649852,0.2626,-74485.37441599999,373845.7598544304,-0.8275264862233256,-27654.40500000026,-577993.6800000002,344016.6599999998,698,10.0
61.5,3.75,10000,0,98.30664324476147,9.482627825823092,161,1917,61.200908039868025,65.88975515199736,0.2990919601319746,0.0048632839045849,1942595.792923298,5016492.676523267,3581009.20698348,0.3872418277444061,0.2701,-74582.15194199998,381644.5555644126,-0.8892598308139443,-37329.29999999981,-574671.5299999998,348719.0460000009,716,10.0
61.5,4.0,10000,0,103.62864771020904,10.558324182785706,167,1917,61.28754925616313,66.01989665942679,0.2124507438368681,0.0034544836396238,2025349.989381615,4834601.792076954,3359480.7788365367,0.418927985485961,0.2557,-84825.68933499997,376167.3078889507,-0.8532219974754649,-41465.79000000004,-580373.4299999989,325740.18000000063,727,10.0
61.5,4.25,10000,0,110.45721730156237,11.083525447774427,175,1917,61.42629542462143,66.19990459458099,0.0737045753785707,0.0011984483801393,1978992.0121796287,4806067.804782343,3454405.381457338,0.411769474040796,0.2605,-94137.16168299998,378928.8089111593,-0.9023849981523804,-42474.69000000041,-605027.6400000001,325740.1799999997,735,10.0
61.5,4.5,10000,0,114.79714504658187,10.81408426334458,185,1917,61.47826176344508,66.3028816388674,0.021738236554917,0.0003534672610555,1910368.3034199693,5038101.798143147,3721575.454740356,0.37918414116286,0.2675,-91672.77114799996,384677.6157700909,-0.8049993117775801,-41465.79000000004,-605027.6400000002,325740.18000000063,751,10.0
61.5,4.75,10000,0,119.15795046147416,10.53429967975729,194,1917,61.51869297970746,66.40460614442833,0.0186929797074597,0.0003039508895521,1751223.078593588,5219843.870385227,4258970.014610164,0.3354933829590475,0.2911,-87847.60401399997,376281.564432276,-0.8057181161006237,-43988.04000000004,-602552.7000000002,344587.8000000003,768,10.0
61.5,5.0,10000,0,120.16766383620032,11.565507031828275,198,1917,61.62901678157133,66.5974784359632,0.1290167815713303,0.0020978338466882,1669031.792710421,5314488.281231199,4468274.679050827,0.3140531513833273,0.295,-87167.19356999997,391385.4318783662,-0.9398271205053916,-39851.54999999981,-605027.6399999997,370860.2399999993,782,10.0
61.5,5.25,10000,0,120.93510561353013,10.505084460879065,198,1917,61.71402184304524,66.73948057571408,0.2140218430452378,0.0034800299682152,1576295.521496924,5299275.272515539,4449197.667425843,0.2974549236331074,0.3126,-88634.18997299997,389520.31134732,-0.7428728120911621,-47216.52000000002,-605027.6400000001,375810.120000001,788,10.0
61.5,5.5,10000,0,121.92056411771507,11.849464404208929,203,1917,61.77495245377607,66.88385462199167,0.2749524537760663,0.0044707716061149,1433825.2439424228,5470852.630928307,4648136.784919283,0.2620844209614778,0.32,-76862.09653799997,380890.061462256,-0.6078454213655067,-40154.220000000205,-580373.4299999988,387613.6799999996,802,10.0
61.5,5.75,10000,0,119.90966815303224,11.871972646975022,202,1917,61.86751931212457,67.09082599791343,0.3675193121245712,0.0059759237743832,1395000.2671198193,5559891.934342436,4727226.152736759,0.250904205260386,0.328,-80716.57305299997,399732.59581032937,-0.769349110769697,-39052.50500000015,-605027.6400000002,399988.3799999999,808,10.0
61.5,6.0,10000,0,122.43808499753848,11.27955242735968,206,1917,61.89314829463482,67.20769451740236,0.3931482946348197,0.0063926551973141,1474669.4331490146,5582149.444468758,4712052.614751586,0.2641759142815919,0.3191,-72064.813898,390298.1961054948,-0.773367825676996,-36679.5,-581230.1400000001,399988.3799999999,811,10.0
61.5,6.25,10000,0,119.82814883418644,11.901361515757404,202,1917,61.97824080720521,67.4169746145015,0.4782408072052106,0.0077762732878896,1311511.449620663,5564376.571377,4756377.187217543,0.2356978239695425,0.3346,-68093.12163299999,385942.7039541585,-0.4989797111523872,-41566.679999999935,-577993.6799999997,410078.5200000005,817,10.0
61.5,6.5,10000,0,119.61399922949028,11.244040658451022,200,1917,61.99053007388884,67.5843653546492,0.4905300738888414,0.0079760987624201,1366417.3186474072,5610620.69680238,4778088.086163743,0.2435412038147864,0.3339,-69531.42286799998,390848.34131101065,-0.6288494141788656,-42962.04000000004,-564476.700000001,417884.10000000056,819,10.0
61.75,3.5,10000,0,94.83136856365552,9.569744296432397,152,1917,61.263948732474425,65.9180641638595,0.4860512675255748,0.0078712755874587,1992984.9828913123,5068957.837963652,3603864.476865963,0.3931745038329126,0.2605,-84818.39308799998,384194.8632849985,-0.9212692201911316,-37329.29999999981,-581230.1400000001,345158.9400000004,715,10.0
61.75,3.75,10000,0,100.07676002883402,8.910749928714,158,1917,61.35012118986208,66.04796755587151,0.3998788101379205,0.0064757702046626,1898970.25327774,5030918.492861021,3574379.6798935514,0.3774599520887525,0.271,-88216.02849199998,385997.4764497003,-1.0514379243968426,-41667.56999999983,-586560.7800000007,345158.94000000134,726,10.0
61.75,4.0,10000,0,107.6430173747916,12.051677593521015,167,1917,61.53017737167148,66.260334213959,0.2198226283285222,0.0035598806207048,2059375.1327529813,4690653.222020895,3341794.0839454373,0.4390380263211467,0.255,-98063.18077899996,378531.4706767402,-1.0353953799530942,-40154.21999999974,-605027.6400000004,323455.62000000104,735,10.0
61.75,4.25,10000,0,112.7473869964938,10.039354268733437,178,1917,61.60356169863746,66.37856128729385,0.1464383013625365,0.0023714704674094,1934767.361964145,5061268.638274797,3724346.942715899,0.3822692491232073,0.2647,-86866.15895699996,376345.22981972666,-0.8946329631825589,-37833.75,-586560.7799999998,325740.18000000063,753,10.0
61.75,4.5,10000,0,116.80255126397309,11.93089624892622,186,1917,61.64303148553113,66.47066010824285,0.1069685144688676,0.0017322836351233,1823765.484143516,5108089.452499333,3903762.1867317096,0.3570347585144906,0.2806,-90070.93031999998,382814.220254305,-0.9912986668457068,-37934.640000000014,-598105.3700000001,331832.33999999985,770,10.0
61.75,4.75,10000,0,117.72671599258445,11.461580781221343,190,1917,61.756129585147306,66.65950159458625,0.0061295851473062,9.926453679848124e-05,1646297.7176265377,5412736.351373871,4598350.489021957,0.3041525784289625,0.2935,-88553.37985699996,390005.2692683357,-0.8310103811267415,-36853.06499999994,-598105.3700000001,361531.62000000087,784,10.0
61.75,5.0,10000,0,119.2598850952649,11.09336173233937,192,1917,61.82656729741976,66.7793679408054,0.0765672974197642,0.0012399562335184,1637292.956583004,5360248.689140303,4549624.164842222,0.3054509317636901,0.3001,-92351.43900699996,380884.45003388025,-0.7430672084224598,-49940.55000000005,-602552.7,361531.6200000008,791,10.0
61.75,5.25,10000,0,121.31490207199896,12.125327383839362,198,1917,61.91565864930637,66.94876399510713,0.1656586493063727,0.0026827311628562,1505507.8550921006,5608426.798788171,4740351.1143569015,0.2684367486827856,0.3101,-83552.12697299996,390688.4506064468,-0.7171775444247849,-40961.33999999985,-586560.7800000003,387613.6799999994,805,10.0
61.75,5.5,10000,0,120.39692068236582,12.599536337062798,199,1917,62.034603754523005,67.17231408002087,0.2846037545230047,0.004608967684583,1345647.673550248,5685120.195202719,4873057.450268569,0.2366964333816103,0.3318,-81460.03476899998,394647.62167959375,-0.7394071210382119,-34403.48999999976,-597983.5800000001,387613.6799999997,813,10.0
61.75,5.75,10000,0,122.5929542323628,12.094823415578132,203,1917,62.06603325232175,67.28239625115368,0.3160332523217448,0.0051179474060201,1339450.8089529567,5639274.678828485,4847420.907893342,0.2375218242128998,0.3306,-86314.07774299999,392286.66168446967,-0.614991153474875,-40961.33999999985,-605027.6399999999,387613.6799999999,817,10.0
61.75,6.0,10000,0,120.61691110822512,10.751763289179424,200,1917,62.19095047940109,67.51989941425506,0.4409504794010885,0.0071408984518394,1150788.3324502583,5794337.473324514,5070016.975211661,0.1986056797257946,0.3508,-68353.85561199998,392381.472953866,-0.6727050239963295,-36421.28999999957,-570548.9099999997,410078.5200000005,823,10.0
61.75,6.25,10000,0,119.65435087543206,11.583727180057451,199,1917,62.22285074758558,67.6808715175998,0.4728507475855821,0.0076575019851916,1146504.4032798037,5748751.533516676,5077610.088676492,0.1994353724622455,0.3564,-71809.12529299999,391926.9478439809,-0.5985141455112236,-41667.56999999983,-575003.7449999999,417884.1000000005,829,10.0
61.75,6.5,10000,0,118.94208051157597,11.768028619845602,195,1917,62.26041639905935,67.87405125147193,0.5104163990593449,0.0082658526163456,1085609.5339483826,5768074.614291736,5085624.332133426,0.1882100365446962,0.3662,-63453.280878,390933.7254944871,-0.5712526389101202,-37228.41000000015,-574186.0800000001,435018.3000000008,832,10.0
62.0,3.5,10000,0,97.59254738149362,9.555113896957652,153,1917,61.40711970010565,66.0926578252796,0.5928802998943468,0.0095625854821668,1966486.5691333776,4961982.19286199,3509351.4196361885,0.3963106864757087,0.2625,-78270.99517799997,364276.50163663214,-0.8517993768164763,-37833.749999999534,-574671.5300000003,325740.1799999997,725,10.0
62.0,3.75,10000,0,106.02443554781831,9.937986961361108,163,1917,61.62034620059738,66.32968576429303,0.3796537994026181,0.0061234483774615,1950891.4297171608,5027782.380756582,3649620.344665084,0.38802224956753,0.2604,-81010.83521099997,365040.2530862527,-0.8789735047923529,-34504.380000000354,-580278.2399999979,325740.1799999997,736,10.0
62.0,4.0,10000,0,111.05707477052664,11.303011122162946,174,1917,61.69060143367735,66.44307952328377,0.309398566322649,0.0049902994568169,1905197.2336219172,4945884.688285879,3640271.286192988,0.3852085832357348,0.2698,-89307.19222199997,363232.6202719003,-0.9228724233389048,-40961.34000000032,-577993.6800000002,311385.5280000007,754,10.0
62.0,4.25,10000,0,114.76433962365812,11.1916912883875,181,1917,61.729806076825966,66.5253601272652,0.270193923174034,0.004357966502807,1821542.819544606,5084097.54175368,3964623.710121389,0.3582824295924687,0.2811,-83452.17796699998,360662.8481299375,-0.846917631887957,-37228.41000000015,-574454.5500000003,324407.51999999955,771,10.0
62.0,4.5,10000,0,115.58701911499271,11.564437043204736,184,1917,61.845847704508735,66.71108446465965,0.154152295491265,0.0024863273466333,1617653.0264009945,5360744.50513068,4521314.861168572,0.3017590233693781,0.2961,-85971.53810499999,374508.15653797,-0.8064074207384857,-43406.6400000006,-581230.1400000001,345158.9399999995,786,10.0
62.0,4.75,10000,0,117.79119564107847,11.404068971809137,187,1917,61.90150989248764,66.8091102559426,0.0984901075123616,0.0015885501211671,1629097.4747220178,5395443.691406392,4511810.775208391,0.3019394822555126,0.2996,-83629.51486599998,369759.0905070697,-0.8211275674144587,-39851.54999999981,-586560.7800000003,346491.6000000001,794,10.0
62.0,5.0,10000,0,121.575215254179,11.769136616137844,195,1917,61.9789253855817,66.95730664246081,0.0210746144182962,0.0003399131357789,1430089.1579241,5564608.873984313,4737902.976374703,0.2569972464030778,0.32,-85402.15512999997,371298.9453104284,-0.6365945320398323,-48495.02999999933,-574671.53,366481.5000000009,810,10.0
62.0,5.25,10000,0,122.26634086536272,11.369838093505548,198,1917,62.15960153129371,67.2417898667918,0.1596015312937098,0.0025742182466727,1266357.544398862,5781695.651106685,5000461.49809885,0.2190287453398668,0.3441,-78813.42993999999,395808.2340988879,-0.609823840510462,-40961.33999999985,-605027.64,397894.1999999997,819,10.0
62.0,5.5,10000,0,124.21761106072891,12.508756129290504,202,1917,62.19548061449529,67.34537296909356,0.1954806144952883,0.0031529131370207,1249434.9427238645,5767521.045673923,5065669.934713577,0.2166329230234946,0.3448,-79187.43213399999,397953.5222078256,-0.5573748747343035,-37934.640000000014,-605027.6400000004,399988.3799999999,823,10.0
62.0,5.75,10000,0,121.62113448483952,13.207945900253591,198,1917,62.3346877285933,67.57680654701005,0.3346877285933018,0.0053981891708597,1068196.0774446717,5802961.947394638,5056774.991548434,0.1840777325662562,0.3624,-76894.604911,388486.14018489525,-0.5275468579474091,-38640.86999999988,-581230.1400000001,397894.1999999994,831,10.0
62.0,6.0,10000,0,119.98760835571696,11.99270843327257,197,1917,62.38349163459958,67.73187723447923,0.3834916345995793,0.0061853489451545,1027316.0323073984,5897214.196895679,5143200.536196123,0.1742036151320707,0.373,-83778.47802,399811.4262038511,-0.554250381305306,-47418.30000000016,-602800.1940000001,399988.3799999999,838,10.0
62.0,6.25,10000,0,119.37703419510068,11.657185489135504,194,1917,62.45931969604241,67.94539136399533,0.4593196960424066,0.0074083821942323,1026541.6841803752,5884041.336196301,5163442.796443364,0.1744620109762819,0.3779,-71337.96707400001,403434.362816878,-0.4566431274393127,-43988.03999999992,-605027.6399999997,435018.2999999989,842,10.0
62.0,6.5,10000,0,119.47611900062532,12.195121951219512,191,1917,62.60667715575809,68.25531124981538,0.6066771557580921,0.009785115415453,972705.1670767418,5947939.805999154,5223158.290889666,0.1635364846994015,0.3949,-72269.64387300001,387752.7300738192,-0.2766427286907447,-45602.28000000003,-581230.1400000001,410268.9000000004,841,10.0
62.25,3.5,10000,0,99.56416482223072,9.18982502573151,154,1917,61.79550963278894,66.50311249473705,0.4544903672110578,0.0073010500756796,1847420.6846647407,5113715.309071668,3720486.5855817487,0.3612678010032039,0.2762,-91944.25825299998,370713.6101754336,-0.8431530018659544,-38943.54000000004,-592652.9399999995,324407.51999999944,732,10.0
62.25,3.75,10000,0,104.33593346701088,11.018069634200089,164,1917,61.86452830935127,66.60972003314404,0.3854716906487354,0.0061923163156423,1772631.436320512,5015528.292495908,3682168.953452628,0.3534286585468321,0.2844,-89337.305968,374334.4799844647,-0.7676186420629312,-40154.21999999997,-593186.0039999998,325740.1799999997,750,10.0
62.25,4.0,10000,0,107.9317000351589,10.888501742160276,170,1917,61.89880090563244,66.68541550139996,0.3511990943675585,0.0056417525199607,1678439.7023419528,5261120.558706518,4365587.446514813,0.3190270368475663,0.2985,-86786.37808999997,373453.4611699375,-0.7099724184326858,-39027.90000000037,-598105.3699999999,324597.8999999999,769,10.0
62.25,4.25,10000,0,111.25041682643166,11.877613074876477,176,1917,62.01092728026392,66.84868606355974,0.239072719736086,0.0038405256182503,1648525.1780811932,5284659.162967915,4416938.031792928,0.3119454116612065,0.2953,-85138.80551599998,369765.0887708319,-0.705153452621226,-38943.54000000004,-581230.1400000001,344016.65999999974,785,10.0
62.25,4.5,10000,0,114.18114631754848,11.535622000738284,180,1917,62.04873634365553,66.92160563212622,0.2012636563444729,0.0032331511059353,1579555.6235646473,5357464.372354684,4538508.420094723,0.2948326883358086,0.2993,-90141.15931699998,373322.9179302251,-0.7712477214064796,-42537.10500000045,-592652.9400000004,325740.1799999998,794,10.0
62.25,4.75,10000,0,119.67626565653946,12.32741617357002,190,1917,62.12967648360186,67.06651498280605,0.1203235163981375,0.0019329078939459,1489672.9350728495,5583037.7229287205,4735104.6249269685,0.2668212197375956,0.311,-81972.32869099999,369780.3251824925,-0.7374367501722613,-43988.039999999804,-574186.0800000001,362483.5199999992,811,10.0
62.25,5.0,10000,0,122.636010881027,11.648495014444135,195,1917,62.27826579726384,67.30801993913555,0.0282657972638347,0.0004540690323507,1334447.7300228032,5714923.461707527,4856157.076359705,0.2335022925441055,0.3309,-79835.27806,380521.57143346727,-0.4413022457277304,-40154.220000000205,-597995.7590000004,376381.2599999998,821,10.0
62.25,5.25,10000,0,126.20673853284896,14.269406392694064,201,1917,62.37608335741766,67.47362714246435,0.1260833574176629,0.0020254354605247,1241136.4518612155,5691128.7911144905,4829801.134620768,0.2180826506332084,0.3494,-83213.81219400001,391306.6400330609,-0.5469552362973902,-40961.34000000032,-605027.6399999997,387613.6799999997,826,10.0
62.25,5.5,10000,0,125.29277676740156,12.05283964902131,199,1917,62.50952246516986,67.69234079216537,0.2595224651698586,0.0041690355850579,1032123.0103057788,5812136.208911953,4997218.386450104,0.1775806645279903,0.368,-79034.61825,383100.5684621669,-0.4663300573961237,-43887.14999999991,-592652.9399999995,387613.67999999993,836,10.0
62.25,5.75,10000,0,125.2973154521366,12.596996875944772,201,1917,62.63880382184984,67.92583642552016,0.3888038218498408,0.0062458445277082,899396.8951017986,5859810.108609972,5109140.221570791,0.1534856724760229,0.398,-90387.250528,388924.4850323794,-0.3496489401326012,-53976.14999999991,-618718.4700000002,387613.6799999999,844,10.0
62.25,6.0,10000,0,124.83640471037036,12.598266478532553,199,1917,62.73174796190958,68.13892325044756,0.4817479619095834,0.0077389230828848,870426.5377504646,5825615.940966057,5039583.762078379,0.1494136494013579,0.4043,-87666.47443,389414.1324687827,-0.3283385131798998,-52008.79499999969,-605027.6400000004,398274.9600000016,850,10.0
62.25,6.25,10000,0,124.0503485823939,12.403254614010716,196,1917,62.88863259960622,68.42622684793501,0.6386325996062183,0.0102591582266059,744029.1888271641,6038014.007065897,5315040.88083081,0.1232241574723866,0.4279,-93278.10341599998,391776.00816976913,-0.2027642535784998,-53687.16000000015,-633256.1300000002,397894.1999999988,854,10.0
62.25,6.5,10000,0,125.56589176794428,12.306783499064682,195,1917,62.8672052735832,68.51308389817058,0.6172052735831954,0.0099149441539469,808927.256147791,6029971.76104814,5358561.862288295,0.1341510853124098,0.4221,-77236.821796,381740.1030696779,-0.2492565626471864,-50041.44000000006,-597983.5799999996,397894.1999999994,851,10.0
62.5,3.5,10000,0,98.89484593127544,10.662799624669455,153,1917,62.01467148042067,66.73840514138958,0.4853285195793333,0.0077652563132693,1730470.391451083,5090902.85394757,3855272.484538581,0.3399142433270452,0.2942,-85006.81219299998,356268.6638389418,-0.7652739899248043,-32174.22000000067,-577993.6800000002,325740.1799999997,746,10.0
62.5,3.75,10000,0,102.30687560961464,10.833766684000691,158,1917,62.04560978083363,66.80879781558804,0.4543902191663704,0.0072702435066619,1638386.5895672974,5269251.847900663,4374015.890498798,0.3109334373949219,0.3017,-90381.674959,361005.1184253529,-0.7568361383278142,-35311.499999999534,-581230.1400000006,324407.5199999991,766,10.0
62.5,4.0,10000,0,107.31387534821654,10.731456043956042,166,1917,62.16815612043117,66.9636184457153,0.3318438795688294,0.0053095020731012,1631386.874559135,5342263.730107719,4515189.034216924,0.3053737061622452,0.2992,-81777.49436899998,356741.3195173348,-0.7867705595195541,-34403.48999999976,-574454.5500000002,324597.8999999999,784,10.0
